#ex	Sx	
0	-29.48976
2.5164936854652E-4	11.7796283840872
5.03298737093041E-4	45.1952976506456
7.54948105639372E-4	49.495215031653
0.00100659747418589	42.2830189989765
0.00125824684273241	8.39627801145883
0.00150989621127893	-14.9703958119621
0.00176021410168495	55.3105636596187
0.00201186347023147	50.113480322398
0.00226351283877799	68.4330850444656
0.00251516220732451	1.04052569276414
0.00276681157587084	-29.2324317858972
0.00301846094441736	39.2371370116006
0.00327011031296388	15.4971650774774
0.0035217596815104	41.0067497627649
0.00377340905005692	31.6183238730225
0.00402505841860345	64.4817377012023
0.00427670778714997	29.425150822175
0.0045283571556963	56.4349966953239
0.00478000652424282	66.1917054446446
0.00503165589278934	84.3842221292984
0.00528330526133586	64.1342970527042
0.00553495462988238	17.6867196662124
0.0057866039984289	8.13290149658074
0.00603825336697542	71.8241717207333
0.00628990273552175	54.1055783102847
0.00654155210406827	133.931108835378
0.00679320147261479	44.7249405405434
0.00704485084116131	125.128779002674
0.00729516873156733	83.6289890177075
0.00754681810011385	59.9909515875781
0.00779846746866037	63.1652438835513
0.00805011683720689	53.3057398753294
0.00830176620575322	106.065299771458
0.00855341557429974	44.917078689686
0.00880506494284626	29.3249550027426
0.00905671431139278	38.6533693793094
0.0093083636799393	79.2366880926789
0.00956001304848582	81.5432698622676
0.00981166241703215	49.5697232235053
0.0100633117855787	112.988818441033
0.0103149611541252	98.4813516631601
0.0105666105226717	131.802079883606
0.0108182598912182	58.7807827592345
0.0110699092597648	80.8508618648309
0.0113215586283113	54.0698122307717
0.0115732079968576	107.105407949948
0.0118248573654041	122.227116109879
0.0120765067339506	76.0335649161192
0.0123281561024972	57.1990216982966
0.0125798054710437	117.085160625522
0.0128301233614497	121.911929686706
0.0130817727299962	90.23021140325
0.0133334220985427	103.016180177177
0.0135850714670891	75.3143938305953
0.0138367208356356	111.568127085613
0.0140883702041821	110.347003373033
0.0143400195727286	110.81023259711
0.0145916689412752	122.961535258353
0.0148433183098217	121.973229742014
0.0150949676783682	134.242950226038
0.0153466170469145	126.600107385021
0.0155982664154611	120.670177255677
0.0158499157840076	96.0067519096865
0.0161015651525541	70.5697015147201
0.0163532145211006	117.093177748809
0.0166048638896471	133.495843146748
0.0168565132581937	161.221141802961
0.01710816262674	131.783605030189
0.0173598119952865	150.450575954101
0.017611461363833	109.865424348669
0.0178631107323795	171.200107708156
0.0181147601009261	128.126906279963
0.0183664094694726	122.188080151985
0.0186167273598786	84.2766301429149
0.0188683767284251	139.851697810697
0.0191200260969715	90.8836470928417
0.019371675465518	153.445701744208
0.0196233248340645	167.503086569715
0.019874974202611	163.554996183722
0.0201266235711575	104.035052070505
0.0203782729397041	147.658806783849
0.0206299223082504	181.461734939786
0.0208815716767969	116.44747449374
0.0211332210453434	123.577866839318
0.02138487041389	135.954284550276
0.0216365197824365	141.888679057609
0.021888169150983	148.134100417192
0.0221398185195295	147.513401996935
0.0223914678880758	142.374027977623
0.0226431172566224	109.572491893775
0.0228947666251689	117.770137642804
0.0231464159937154	165.917813256934
0.0233980653622619	137.274739211222
0.0236497147308084	162.401800833733
0.023901364099355	165.014800191218
0.024151681989761	164.255033377749
0.0244033313583073	137.727658821774
0.0246549807268538	190.05311948471
0.0249066300954004	151.527356398606
0.0251582794639469	190.569557456292
0.0254099288324934	198.775855793889
0.0256615782010399	170.898850558517
0.0259132275695864	157.547044750416
0.0261648769381328	181.392302483799
0.0264165263066793	187.018727575624
0.0266681756752258	163.380605482812
0.0269198250437723	193.306157928012
0.0271714744123189	156.27548711341
0.0274231237808654	183.597261766786
0.0276747731494119	159.232871275662
0.0279264225179582	197.358237069794
0.0281780718865047	155.888251139298
0.0284297212550513	188.588912682128
0.0286813706235978	143.341865507948
0.0289330199921443	242.555034782026
0.0291846693606908	225.233307545857
0.0294363187292372	224.230023875977
0.0296866366196434	199.478272673254
0.0299382859881897	182.011989616633
0.0301899353567362	203.37494958373
0.0304415847252827	210.40730030333
0.0306932340938293	202.428666823603
0.0309448834623758	238.728445356684
0.0311965328309223	217.441466333187
0.0314481821994686	187.76453624755
0.0316998315680151	253.831648974793
0.0319514809365617	209.202413415543
0.0322031303051082	234.529399311493
0.0324547796736547	213.431535925771
0.0327064290422012	207.90654708578
0.0329580784107478	193.909503278717
0.0332097277792941	196.2293019944
0.0334613771478406	216.939977411526
0.0337130265163871	230.194136621798
0.0339646758849336	250.769189784166
0.0342163252534802	220.784385159826
0.0344679746220267	198.542547202945
0.0347196239905732	204.304455273311
0.0349712733591195	186.10854856223
0.035222922727666	157.985499517954
0.0354732406180721	233.606004480019
0.0357248899866186	220.32339709933
0.0359765393551651	247.055359143149
0.0362281887237116	226.318597596391
0.0364798380922582	204.647180558689
0.0367314874608047	191.676291250526
0.036983136829351	191.721935261294
0.0372347861978975	232.331999093137
0.037486435566444	200.933226165006
0.0377380849349906	224.189251032801
0.0379897343035371	209.857364129433
0.0382413836720836	200.832410267825
0.0384930330406301	229.5001461043
0.0387446824091765	231.461448213832
0.038996331777723	201.606562352178
0.0392479811462695	198.924550808659
0.039499630514816	211.276218382227
0.0397512798833625	271.955143437789
0.0400029292519091	205.267558434288
0.0402545786204554	223.17631451958
0.0405062279890019	207.388535135775
0.0407578773575484	196.34474650703
0.0410081952479544	242.120554011121
0.041259844616501	204.826947620643
0.0415114939850475	252.774711780837
0.041763143353594	213.726486945956
0.0420147927221405	218.08337950676
0.0422664420906869	224.55492917198
0.0425180914592334	261.533922919983
0.0427697408277799	266.537582195593
0.0430213901963264	247.088936333346
0.0432730395648729	249.636775976632
0.0435246889334195	243.421675375481
0.043776338301966	206.476053971579
0.0440279876705123	241.317787123938
0.0442796370390588	252.080562845992
0.0445312864076054	285.408292627402
0.0447829357761519	230.86785710249
0.0450345851446984	246.245417847387
0.0452862345132449	211.756574900815
0.0455378838817914	257.893757882291
0.0457895332503378	236.443081781297
0.0460411826188843	230.078803983025
0.0462928319874308	273.239053484351
0.0465431498778368	248.365677507365
0.0467947992463833	254.298954346642
0.0470464486149299	256.970290272147
0.0472980979834764	278.577513589531
0.0475497473520229	242.684649784984
0.0478013967205692	267.902891478262
0.0480530460891158	279.415628008663
0.0483046954576623	263.509377610682
0.0485563448262088	264.834219565341
0.0488079941947553	279.291581234821
0.0490596435633018	313.516244830767
0.0493112929318484	275.800598775752
0.0495629423003947	292.718976715863
0.0498145916689412	257.550371173814
0.0500662410374877	266.203813951018
0.0503178904060343	212.694076306157
0.0505695397745808	206.432679859889
0.0508211891431273	236.794508750759
0.0510728385116736	249.516508501791
0.0513244878802201	292.59946225673
0.0515761372487667	313.863834227224
0.0518277866173132	290.173808904954
0.0520794359858597	259.05001113741
0.0523297538762657	274.664058136546
0.0525814032448122	283.079422687481
0.0528330526133588	263.175333304692
0.0530847019819051	261.665735967632
0.0533363513504516	237.695429454506
0.0535880007189981	263.371370703834
0.0538396500875447	281.823801002574
0.0540912994560912	252.238859765118
0.0543429488246377	251.1460456284
0.0545945981931842	216.2096274208
0.0548462475617306	241.725596427132
0.0550978969302771	276.816797434355
0.0553495462988236	263.996711296391
0.0556011956673701	279.043827361075
0.0558528450359166	295.173125385371
0.0561044944044632	262.092984904694
0.0563561437730097	284.467497220228
0.056607793141556	250.950516697039
0.0568594425101025	294.712647002161
0.057111091878649	258.847151300004
0.0573627412471956	260.976219203916
0.0576143906157421	237.40901708157
0.0578647085061481	215.745580809944
0.0581163578746946	260.148369156249
0.0583680072432411	318.113628408578
0.0586196566117875	275.283222919222
0.058871305980334	286.216649583516
0.0591229553488805	286.255228467127
0.059374604717427	256.947402323402
0.0596262540859736	230.026253252434
0.0598779034545201	269.356004333502
0.0601295528230666	279.06906884118
0.0603812021916129	302.663619191635
0.0606328515601594	312.482515753181
0.060884500928706	270.77732205039
0.0611361502972525	301.318408456928
0.061387799665799	286.836089740658
0.0616394490343455	241.243432366081
0.0618910984028919	265.496890053498
0.0621427477714384	244.489175047344
0.0623943971399849	273.674168368339
0.0626460465085314	252.171542019933
0.0628976958770779	250.106327944403
0.0631493452456245	294.787844214194
0.0633996631360305	268.442981691731
0.063651312504577	302.778017280359
0.0639029618731233	283.13075328781
0.0641546112416699	220.938118042856
0.0644062606102164	311.76690199447
0.0646579099787629	254.720757656191
0.0649095593473094	242.2503210217
0.0651612087158559	281.095075907992
0.0654128580844025	284.875286230444
0.0656645074529488	259.369008430108
0.0659161568214953	280.255900024756
0.0661678061900418	253.104485891406
0.0664194555585883	247.096930586916
0.0666711049271349	288.945957105561
0.0669227542956814	271.109421079966
0.0671744036642279	312.417997224108
0.0674260530327742	311.35265358235
0.0676777024013208	280.945049567926
0.0679293517698673	266.344813872979
0.0681810011384138	304.614661051119
0.0684326505069603	303.988823212728
0.0686842998755068	250.682328344367
0.0689359492440532	281.903639468598
0.0691862671344594	326.263535940052
0.0694379165030057	258.720273512012
0.0696895658715522	280.558738426518
0.0699412152400987	267.024884937103
0.0701928646086453	247.516192259017
0.0704445139771918	245.742675984797
0.0706961633457383	274.838908270152
0.0709478127142848	301.565511887431
0.0711994620828312	306.579816677262
0.0714511114513777	319.556986674595
0.0717027608199242	296.883164847322
0.0719544101884707	258.428021140238
0.0722060595570172	280.052067474106
0.0724577089255638	210.04190235145
0.0727093582941101	279.120255050275
0.0729610076626566	261.011371947484
0.0732126570312031	293.252440693805
0.0734643063997497	295.157219835352
0.0737159557682962	271.394362531283
0.0739676051368427	281.217778660472
0.0742192545053892	237.271216917017
0.0744709038739356	245.932714222687
0.0747212217643416	299.381686706303
0.0749728711328881	257.709205584339
0.0752245205014346	291.077653130555
0.0754761698699811	286.335388147009
0.0757278192385276	252.04676690464
0.0759794686070742	266.822785146391
0.0762311179756207	303.474564517298
0.076482767344167	287.352187603582
0.0767344167127135	282.234891148172
0.0769860660812601	279.724467492041
0.0772377154498066	282.76671355452
0.0774893648183531	245.187816830951
0.0777410141868996	252.302582034258
0.0779926635554461	265.888927513376
0.0782443129239925	270.871877384302
0.078495962292539	283.12242450133
0.0787476116610855	269.551311454415
0.078999261029632	274.055525850527
0.0792509103981786	254.744890321903
0.0795025597667251	277.864487229257
0.0797542091352714	263.441547311327
0.0800058585038179	250.711376270934
0.0802561763942239	277.800902903122
0.0805078257627705	273.910841031534
0.080759475131317	283.088231320681
0.0810111244998635	272.36661023714
0.08126277386841	270.076081000019
0.0815144232369566	235.301399427135
0.0817660726055031	308.629918206277
0.0820177219740494	265.921057455076
0.0822693713425959	288.21434094391
0.0825210207111424	243.417516364015
0.082772670079689	220.308800613944
0.0830243194482355	234.494002004804
0.083275968816782	249.51679297032
0.0835276181853283	270.624771114895
0.0837792675538749	276.220082240363
0.0840309169224214	276.678660632982
0.0842825662909679	279.991979703534
0.0845342156595144	250.142680873841
0.0847858650280609	250.508739607534
0.0850375143966075	269.150880423785
0.0852891637651538	290.87924221664
0.0855408131337003	251.179535439975
0.0857924625022468	264.999176495777
0.0860427803926528	292.721055735911
0.0862944297611994	251.05898410334
0.0865460791297459	228.907822703008
0.0867977284982924	267.572669137336
0.0870493778668389	265.651304037697
0.0873010272353853	295.404774847519
0.0875526766039318	281.979491624756
0.0878043259724783	265.2510739584
0.0880559753410248	250.554252197496
0.0883076247095713	262.244785098389
0.0885592740781179	301.344881228399
0.0888109234466644	237.536593187352
0.0890625728152107	278.917320574541
0.0893142221837572	292.651399227331
0.0895658715523038	267.743120209063
0.0898175209208503	227.301517228179
0.0900691702893968	251.355682751366
0.0903208196579433	272.67322339122
0.0905724690264896	254.069064149995
0.0908241183950362	266.459805061964
0.0910757677635827	263.543297618597
0.0913274171321292	325.867813499512
0.0915777350225352	207.782362108989
0.0918293843910817	221.533273995805
0.0920810337596283	282.979298582048
0.0923326831281748	224.436813002912
0.0925843324967213	266.362562370092
0.0928359818652676	243.190508077268
0.0930876312338142	248.766264720701
0.0933392806023607	255.916355340324
0.0935909299709072	256.27622882304
0.0938425793394537	289.351687989871
0.0940942287080002	267.782260296854
0.0943458780765466	231.766850625374
0.0945975274450931	268.361034896507
0.0948491768136396	262.83431246759
0.0951008261821861	285.020901340239
0.0953524755507326	297.547639390522
0.0956041249192792	208.208453830764
0.0958557742878257	216.234669738415
0.096107423656372	217.829139501079
0.0963590730249185	231.992071201663
0.0966107223934651	245.725770446078
0.0968623717620116	288.964264621398
0.0971126896524176	273.190171966975
0.0973643390209641	232.021925971175
0.0976159883895106	247.413223955689
0.0978676377580572	240.140005846838
0.0981192871266035	303.864356410885
0.09837093649515	279.502246397883
0.0986225858636965	247.7241807668
0.098874235232243	247.187342842468
0.0991258846007896	241.410091589957
0.0993775339693361	226.463453086054
0.0996291833378826	232.49381569701
0.0998808327064289	268.176380703698
0.100132482074975	266.066973806138
0.100384131443522	275.954851248358
0.100635780812069	281.559296317107
0.100887430180615	297.442420463113
0.101139079549162	281.457463089248
0.101390728917708	231.157775629225
0.101642378286254	276.859937771317
0.101894027654801	209.355936067354
0.102145677023347	250.03292932705
0.102397326391894	236.736872237036
0.10264897576044	227.691479271602
0.102899293650847	166.24881218008
0.103150943019393	216.432961308815
0.10340259238794	218.22045909269
0.103654241756486	258.222621446435
0.103905891125032	276.87692713962
0.104157540493579	227.384060351693
0.104409189862125	248.629889656513
0.104660839230672	199.668895314073
0.104912488599218	245.101883680289
0.105164137967765	241.697608940606
0.105415787336311	272.728227434566
0.105667436704858	228.161173596249
0.105919086073404	245.67481556854
0.106170735441951	252.118031287177
0.106422384810497	237.599618486472
0.106674034179044	233.072592119171
0.10692568354759	236.935810508475
0.107177332916137	279.532981616899
0.107428982284683	268.693197336643
0.10768063165323	252.965376616682
0.107932281021776	216.035926917381
0.108183930390323	216.48895377036
0.108434248280729	196.833335242695
0.108685897649275	224.094732720883
0.108937547017822	252.57087362251
0.109189196386368	243.994429845055
0.109440845754915	240.064352736574
0.109692495123461	233.264477976744
0.109944144492008	202.381378886184
0.110195793860554	232.562371876758
0.110447443229101	211.923525633451
0.110699092597647	271.326425265842
0.110950741966194	222.936912269945
0.11120239133474	196.532643382867
0.111454040703287	156.880644527175
0.111705690071833	178.147070280634
0.11195733944038	225.349735809736
0.112208988808926	233.601437503268
0.112460638177473	245.483126168608
0.112712287546019	245.380042722719
0.112963936914566	201.294435379894
0.113215586283112	207.268997446378
0.113467235651659	193.679854796096
0.113718885020205	210.560150069716
0.113969202910611	186.070836046082
0.114220852279158	230.795122350581
0.114472501647704	210.453134519394
0.114724151016251	166.363951542164
0.114975800384797	212.485766573376
0.115227449753344	232.834714725679
0.11547909912189	221.929693734658
0.115730748490437	217.089552951926
0.115982397858983	220.698554318103
0.11623404722753	191.779214670059
0.116485696596076	197.704646377988
0.116737345964623	188.472216713478
0.116988995333169	198.817865588011
0.117240644701716	219.332599546006
0.117492294070262	196.425631494958
0.117743943438808	219.005549124672
0.117995592807355	282.505796141544
0.118247242175902	210.17391008912
0.118498891544448	226.210150401141
0.118750540912995	191.203615708136
0.119002190281541	216.96890763341
0.119253839650088	215.769184707086
0.119505489018634	230.927341785225
0.11975580690904	231.74657736456
0.120007456277586	231.550650577518
0.120259105646133	221.150760659386
0.12051075501468	241.750999879159
0.120762404383226	189.011606274537
0.121014053751773	195.651046209999
0.121265703120319	229.566000350407
0.121517352488865	178.96002012063
0.121769001857412	191.255722812567
0.122020651225958	208.939744278024
0.122272300594505	184.237942875002
0.122523949963051	200.371379520141
0.122775599331598	165.049328206967
0.123027248700144	179.621210785132
0.123278898068691	216.915794744107
0.123530547437237	196.727272450805
0.123782196805784	221.748390092569
0.12403384617433	208.959462745261
0.124285495542877	200.514072630582
0.124537144911423	167.35234314074
0.12478879427997	189.81911736022
0.125040443648516	163.165379753724
0.125290761538922	195.238036011774
0.125542410907469	217.208587889498
0.125794060276015	177.620234380932
0.126045709644562	241.547268340828
0.126297359013108	234.69071716217
0.126549008381655	216.659767949552
0.126800657750201	184.692754401694
0.127052307118748	208.856964806508
0.127303956487294	206.247925271608
0.127555605855841	155.585225936638
0.127807255224387	198.05917643242
0.128058904592934	203.643314400531
0.12831055396148	159.925475844524
0.128562203330027	206.59887209272
0.128813852698573	163.788317318255
0.12906550206712	177.946074334182
0.129317151435666	183.208172976767
0.129568800804213	211.013790770041
0.129820450172759	208.623701657443
0.130072099541306	205.731889519933
0.130323748909852	189.723229652946
0.130575398278399	204.90029142025
0.130825716168805	238.582962509207
0.131077365537351	199.828864274499
0.131329014905898	205.286539976374
0.131580664274444	202.396517923569
0.131832313642991	162.880298552903
0.132083963011537	151.089681516379
0.132335612380084	187.597861226416
0.13258726174863	219.610460622072
0.132838911117177	207.493967658377
0.133090560485723	182.165270358198
0.13334220985427	162.920954750365
0.133593859222816	166.381529398611
0.133845508591363	194.159645048771
0.134097157959909	182.141002187132
0.134348807328456	152.13449618845
0.134600456697002	199.202986668604
0.134852106065549	183.80632838553
0.135103755434095	167.48213713094
0.135355404802642	174.819190496423
0.135607054171188	159.490268601276
0.135858703539735	172.441573723084
0.136110352908281	173.862093013022
